"Scientific_Name","sig","Bioregion","conditions","speciesID","currentScientificName","combo"
"Azolla filiculoides","C","RIV",NA,"9260","Azolla filiculoides","9260_RIV"
"Stemodia florulenta","B","BBS",NA,"9288","Stemodia florulenta","9288_BBS"
"Casuarina pauper","B","RIV",NA,"9289","Casuarina pauper","9289_RIV"
"Oxalis thompsoniae","Z","BBS",NA,"9292","Oxalis thompsoniae","9292_BBS"
"Juncus acutus","Y","NSS",NA,"9311","Juncus acutus subsp. acutus","9311_NSS"
"Juncus acutus","Y","SEH",NA,"9311","Juncus acutus subsp. acutus","9311_SEH"
"Zea mays","Z","BBS",NA,"9318","Zea mays","9318_BBS"
"Echinochloa esculenta","Z","BBS",NA,"9330","Echinochloa esculenta","9330_BBS"
"Vulpia ciliata","Z","MON",NA,"9344","Vulpia ciliata","9344_MON"
"Vulpia ciliata","Z","NSS",NA,"9344","Vulpia ciliata","9344_NSS"
"Festuca nigrescens","X","MON",NA,"9345","Festuca nigrescens","9345_MON"
"Fumaria muralis","Z","NSS",NA,"9367","Fumaria muralis subsp. muralis","9367_NSS"
"Rhodanthe pygmaea","C","RIV",NA,"9384","Rhodanthe pygmaea","9384_RIV"
"Hyalosperma demissum","B","NSS",NA,"9412","Hyalosperma demissum","9412_NSS"
"Hyalosperma praecox","B","NSS",NA,"9413","Hyalosperma praecox","9413_NSS"
"Hyalosperma praecox","A","RIV",NA,"9413","Hyalosperma praecox","9413_RIV"
"Calotis moorei","A","RIV",NA,"9457","Calotis moorei","9457_RIV"
"Prasophyllum petilum","A","MON",NA,"9478","Prasophyllum petilum","9478_MON"
"Prasophyllum petilum","A","NSS",NA,"9478","Prasophyllum petilum","9478_NSS"
"Prasophyllum petilum","A","SEH",NA,"9478","Prasophyllum petilum","9478_SEH"
"Eucalyptus parvula","A","MON",NA,"9519","Eucalyptus parvula","9519_MON"
"Caladenia concolor","A","NSS",NA,"9523","Caladenia concolor","9523_NSS"
"Eucalyptus lacrimans","C","MON",NA,"9556","Eucalyptus lacrimans","9556_MON"
"Homoranthus cernuus","B","BBS",NA,"9567","Homoranthus cernuus","9567_BBS"
"Caladenia tentaculata","A","BBS",NA,"9593","Caladenia tentaculata","9593_BBS"
"Caladenia dilatata","A","NSS",NA,"9593","Caladenia tentaculata","9593_NSS"
"Caladenia tentaculata","A","SEH",NA,"9593","Caladenia tentaculata","9593_SEH"
"Daviesia leptophylla","B","BBS",NA,"9597","Daviesia leptophylla","9597_BBS"
"Daviesia leptophylla","A","MON",NA,"9597","Daviesia leptophylla","9597_MON"
"Daviesia leptophylla","A","NSS",NA,"9597","Daviesia leptophylla","9597_NSS"
"Daviesia leptophylla","A","SEH",NA,"9597","Daviesia leptophylla","9597_SEH"
"Nassella neesiana","X","BBS",NA,"9607","Nassella neesiana","9607_BBS"
"Nassella neesiana","X","MON",NA,"9607","Nassella neesiana","9607_MON"
"Nassella neesiana","X","NSS",NA,"9607","Nassella neesiana","9607_NSS"
"Nassella neesiana","X","SEH",NA,"9607","Nassella neesiana","9607_SEH"
"Ozothamnus conditus","C","MON",NA,"9610","Ozothamnus conditus","9610_MON"
"Ozothamnus thyrsoideus","C","MON",NA,"9612","Ozothamnus thyrsoideus","9612_MON"
"Ozothamnus thyrsoideus","C","SEH",NA,"9612","Ozothamnus thyrsoideus","9612_SEH"
"Ranunculus scapiger","A","MON",NA,"9637","Ranunculus scapiger","9637_MON"
"Ranunculus scapiger","A","SEH",NA,"9637","Ranunculus scapiger","9637_SEH"
"Ranunculus diminutus","A","MON",NA,"9639","Ranunculus diminutus","9639_MON"
"Boerhavia repleta","A","BBS",NA,"9656","Boerhavia repleta","9656_BBS"
"Polycarpaea corymbosa","B","BBS",NA,"9668","Polycarpaea corymbosa var. minor","9668_BBS"
"Euchiton sphaericus","C","BBS",NA,"9690","Euchiton sphaericus","9690_BBS"
"Euchiton sphaericus","C","MON",NA,"9690","Euchiton sphaericus","9690_MON"
"Euchiton sphaericus","C","NSS",NA,"9690","Euchiton sphaericus","9690_NSS"
"Euchiton sphaericus","C","RIV",NA,"9690","Euchiton sphaericus","9690_RIV"
"Euchiton sphaericus","C","SEH",NA,"9690","Euchiton sphaericus","9690_SEH"
"Allocasuarina diminuta","B","NSS",NA,"9711","Allocasuarina diminuta","9711_NSS"
"Carduus nutans","Y","BBS",NA,"9734","Carduus nutans subsp. nutans","9734_BBS"
"Carduus nutans","Y","MON",NA,"9734","Carduus nutans subsp. nutans","9734_MON"
"Carduus nutans","Y","NSS",NA,"9734","Carduus nutans subsp. nutans","9734_NSS"
"Carduus nutans","Y","RIV",NA,"9734","Carduus nutans subsp. nutans","9734_RIV"
"Carduus nutans","Y","SEH",NA,"9734","Carduus nutans subsp. nutans","9734_SEH"
"Chamaecytisus palmensis","Y","NSS",NA,"9737","Chamaecytisus palmensis","9737_NSS"
"Enneapogon lindleyanus","A","BBS",NA,"9746","Enneapogon lindleyanus","9746_BBS"
"Eutaxia diffusa","A","SEH",NA,"9754","Eutaxia diffusa","9754_SEH"
"Stemodia glabella","B","BBS",NA,"9772","Stemodia glabella","9772_BBS"
"Helminthotheca echioides","Z","RIV",NA,"9778","Helminthotheca echioides","9778_RIV"
"Polymeria pusilla","A","BBS",NA,"9806","Polymeria pusilla","9806_BBS"
"Cerastium fontanum","Z","MON",NA,"9807","Cerastium fontanum subsp. fontanum","9807_MON"
"Cerastium fontanum","Z","NSS",NA,"9807","Cerastium fontanum subsp. fontanum","9807_NSS"
"Cerastium fontanum","Z","RIV",NA,"9807","Cerastium fontanum subsp. fontanum","9807_RIV"
"Cerastium fontanum","Z","SEH",NA,"9807","Cerastium fontanum subsp. fontanum","9807_SEH"
"Isolepis gaudichaudiana","C","NSS",NA,"9822","Isolepis gaudichaudiana","9822_NSS"
"Isolepis gaudichaudiana","C","SEH",NA,"9822","Isolepis gaudichaudiana","9822_SEH"
"Phyllanthus lacerosus","B","BBS",NA,"9831","Phyllanthus lacerosus","9831_BBS"
"Malva verticillata","Z","BBS",NA,"9877","Malva verticillata","9877_BBS"
"Euchiton involucratus","C","BBS",NA,"9904","Euchiton involucratus","9904_BBS"
"Euchiton involucratus","C","MON",NA,"9904","Euchiton involucratus","9904_MON"
"Euchiton involucratus","C","NSS",NA,"9904","Euchiton involucratus","9904_NSS"
"Euchiton involucratus","C","RIV",NA,"9904","Euchiton involucratus","9904_RIV"
"Euchiton involucratus","C","SEH",NA,"9904","Euchiton involucratus","9904_SEH"
"Austrostipa ramosissima","C","BBS",NA,"9918","Austrostipa ramosissima","9918_BBS"
"Austrostipa ramosissima","C","NSS",NA,"9918","Austrostipa ramosissima","9918_NSS"
"Poa hookeri","C","MON",NA,"9948","Poa hookeri","9948_MON"
"Eucalyptus robertsonii","C","NSS",NA,"9950","Eucalyptus robertsonii","9950_NSS"
"Dichelachne hirtella","C","MON",NA,"9967","Dichelachne hirtella","9967_MON"
"Dichelachne hirtella","B","NSS",NA,"9967","Dichelachne hirtella","9967_NSS"
"Dichelachne hirtella","C","SEH",NA,"9967","Dichelachne hirtella","9967_SEH"
"Wahlenbergia victoriensis","B","RIV",NA,"9975","Wahlenbergia victoriensis","9975_RIV"
"Cullen parvum","A","NSS",NA,"9987","Cullen parvum","9987_NSS"
"Cullen parvum","A","RIV",NA,"9987","Cullen parvum","9987_RIV"
"Cullen parvum","A","SEH",NA,"9987","Cullen parvum","9987_SEH"
"Swainsona affinis","A","BBS",NA,"9998","Swainsona affinis","9998_BBS"
"Swainsona affinis","A","NSS",NA,"9998","Swainsona affinis","9998_NSS"
"Ozothamnus obcordatus","C","BBS",NA,"9999","Ozothamnus obcordatus","9999_BBS"
"Ozothamnus obcordatus","C","NSS",NA,"9999","Ozothamnus obcordatus","9999_NSS"
"Abutilon spp.","*","BBS",NA,"ABUT","Abutilon spp.","ABUT_BBS"
"Acacia spp.","B","BBS",NA,"ACAC","Acacia spp.","ACAC_BBS"
"Acacia spp.","Y","MON","Exotic","ACAC","Acacia spp.","ACAC_MON"
"Acacia spp.","B","MON","Native","ACAC","Acacia spp.","ACAC_MON"
"Acacia spp.","Y","NSS","Exotic","ACAC","Acacia spp.","ACAC_NSS"
"Acacia spp.","A","NSS","Native","ACAC","Acacia spp.","ACAC_NSS"
"Acacia spp.","*","NSS",NA,"ACAC","Acacia spp.","ACAC_NSS"
"Acacia spp.","Y","SEH","Exotic","ACAC","Acacia spp.","ACAC_SEH"
"Acacia spp.","B","SEH","Native","ACAC","Acacia spp.","ACAC_SEH"
"Acaena spp.","*","BBS",NA,"ACAE","Acaena spp.","ACAE_BBS"
"Acaena spp.","C","MON",NA,"ACAE","Acaena spp.","ACAE_MON"
"Acaena spp.","C","NSS",NA,"ACAE","Acaena spp.","ACAE_NSS"
"Acaena spp.","C","SEH",NA,"ACAE","Acaena spp.","ACAE_SEH"
"Agrostis spp.","Y","MON","Exotic","AGRO","Agrostis spp.","AGRO_MON"
"Agrostis spp.","C","MON","Native","AGRO","Agrostis spp.","AGRO_MON"
"Agrostis spp.","*","MON",NA,"AGRO","Agrostis spp.","AGRO_MON"
"Agrostis spp.","C","SEH",NA,"AGRO","Agrostis spp.","AGRO_SEH"
"Aira spp.","Z","BBS",NA,"AIRA","Aira spp.","AIRA_BBS"
"Aira spp.","Z","MON",NA,"AIRA","Aira spp.","AIRA_MON"
"Aira spp.","Z","NSS",NA,"AIRA","Aira spp.","AIRA_NSS"
"Aira spp.","Z","RIV",NA,"AIRA","Aira spp.","AIRA_RIV"
"Aira spp.","Z","SEH",NA,"AIRA","Aira spp.","AIRA_SEH"
"Allocasuarina spp.","C","BBS",NA,"ALLC","Allocasuarina spp.","ALLC_BBS"
"Allocasuarina spp.","B","MON",NA,"ALLC","Allocasuarina spp.","ALLC_MON"
"Allocasuarina spp.","B","NSS",NA,"ALLC","Allocasuarina spp.","ALLC_NSS"
"Allocasuarina spp.","B","SEH",NA,"ALLC","Allocasuarina spp.","ALLC_SEH"
"Alternanthera spp.","*","BBS",NA,"ALTE","Alternanthera spp.","ALTE_BBS"
"Alternanthera spp.","Y","MON","Exotic","ALTE","Alternanthera spp.","ALTE_MON"
"Alternanthera spp.","C","MON","Native","ALTE","Alternanthera spp.","ALTE_MON"
"Alternanthera spp.","C","SEH",NA,"ALTE","Alternanthera spp.","ALTE_SEH"
"Amphibromus spp.","B","BBS",NA,"AMPH","Amphibromus spp.","AMPH_BBS"
"Amphibromus spp.","C","MON",NA,"AMPH","Amphibromus spp.","AMPH_MON"
"Amphibromus spp.","C","NSS",NA,"AMPH","Amphibromus spp.","AMPH_NSS"
"Amphibromus spp.","*","RIV",NA,"AMPH","Amphibromus spp.","AMPH_RIV"
"Amphibromus spp.","C","SEH",NA,"AMPH","Amphibromus spp.","AMPH_SEH"
"Amyema spp.","*","BBS",NA,"AMYE","Amyema spp.","AMYE_BBS"
"Amyema spp.","*","MON",NA,"AMYE","Amyema spp.","AMYE_MON"
"Amyema spp.","A","NSS",NA,"AMYE","Amyema spp.","AMYE_NSS"
"Amyema spp.","*","RIV",NA,"AMYE","Amyema spp.","AMYE_RIV"
"Amyema spp.","*","SEH",NA,"AMYE","Amyema spp.","AMYE_SEH"
"Aphanes spp.","*","BBS",NA,"APHA","Aphanes spp.","APHA_BBS"
"Aphanes spp.","*","MON",NA,"APHA","Aphanes spp.","APHA_MON"
"Aphanes spp.","*","NSS",NA,"APHA","Aphanes spp.","APHA_NSS"
"Aphanes spp.","*","SEH",NA,"APHA","Aphanes spp.","APHA_SEH"
"Aristida spp.","*","BBS",NA,"ARIS","Aristida spp.","ARIS_BBS"
"Aristida spp.","C","MON",NA,"ARIS","Aristida spp.","ARIS_MON"
"Aristida spp.","C","NSS",NA,"ARIS","Aristida spp.","ARIS_NSS"
"Aristida spp.","C","SEH",NA,"ARIS","Aristida spp.","ARIS_SEH"
"Arthropodium spp.","A","BBS",NA,"ARTR","Arthropodium spp.","ARTR_BBS"
"Arthropodium spp.","A","MON",NA,"ARTR","Arthropodium spp.","ARTR_MON"
"Arthropodium spp.","A","RIV",NA,"ARTR","Arthropodium spp.","ARTR_RIV"
"Arthropodium spp.","A","SEH",NA,"ARTR","Arthropodium spp.","ARTR_SEH"
"Asperula spp.","*","BBS",NA,"ASPE","Asperula spp.","ASPE_BBS"
"Asperula spp.","C","MON",NA,"ASPE","Asperula spp.","ASPE_MON"
"Asperula spp.","*","NSS",NA,"ASPE","Asperula spp.","ASPE_NSS"
"Asperula spp.","B","RIV",NA,"ASPE","Asperula spp.","ASPE_RIV"
"Asperula spp.","B","SEH",NA,"ASPE","Asperula spp.","ASPE_SEH"
"Asteraceae indeterminate","*","SEH",NA,"ASTRC","Asteraceae indeterminate","ASTRC_SEH"
"Atriplex spp.","*","BBS",NA,"ATRI","Atriplex spp.","ATRI_BBS"
"Atriplex spp.","*","RIV",NA,"ATRI","Atriplex spp.","ATRI_RIV"
"Austrostipa spp.","*","BBS",NA,"AUSO","Austrostipa spp.","AUSO_BBS"
"Austrostipa spp.","C","MON",NA,"AUSO","Austrostipa spp.","AUSO_MON"
"Austrostipa spp.","C","NSS",NA,"AUSO","Austrostipa spp.","AUSO_NSS"
"Austrostipa spp.","*","RIV",NA,"AUSO","Austrostipa spp.","AUSO_RIV"
"Austrostipa spp.","C","SEH",NA,"AUSO","Austrostipa spp.","AUSO_SEH"
"Avena spp.","Z","BBS",NA,"AVEN","Avena spp.","AVEN_BBS"
"Avena spp.","Z","MON",NA,"AVEN","Avena spp.","AVEN_MON"
"Avena spp.","Z","NSS",NA,"AVEN","Avena spp.","AVEN_NSS"
"Avena spp.","Z","RIV",NA,"AVEN","Avena spp.","AVEN_RIV"
"Avena spp.","Z","SEH",NA,"AVEN","Avena spp.","AVEN_SEH"
"Axonopus spp.","Z","BBS",NA,"AXON","Axonopus spp.","AXON_BBS"
"Boerhavia spp.","*","BBS",NA,"BOER","Boerhavia spp.","BOER_BBS"
"Boerhavia spp.","C","NSS",NA,"BOER","Boerhavia spp.","BOER_NSS"
"Boerhavia spp.","C","RIV",NA,"BOER","Boerhavia spp.","BOER_RIV"
"Bossiaea spp.","A","BBS",NA,"BOSS","Bossiaea spp.","BOSS_BBS"
"Bossiaea spp.","A","NSS",NA,"BOSS","Bossiaea spp.","BOSS_NSS"
"Bossiaea spp.","A","SEH",NA,"BOSS","Bossiaea spp.","BOSS_SEH"
"Bothriochloa spp.","*","BBS",NA,"BOTH","Bothriochloa spp.","BOTH_BBS"
"Brachyscome spp.","*","BBS",NA,"BRAC","Brachyscome spp.","BRAC_BBS"
"Brachyscome spp.","A","MON",NA,"BRAC","Brachyscome spp.","BRAC_MON"
"Brachyscome spp.","A","NSS",NA,"BRAC","Brachyscome spp.","BRAC_NSS"
"Brachyscome spp.","*","RIV",NA,"BRAC","Brachyscome spp.","BRAC_RIV"
"Brachyscome spp.","A","SEH",NA,"BRAC","Brachyscome spp.","BRAC_SEH"
"Briza spp.","Z","BBS",NA,"BRIZ","Briza spp.","BRIZ_BBS"
"Briza spp.","Z","MON",NA,"BRIZ","Briza spp.","BRIZ_MON"
"Briza spp.","Z","NSS",NA,"BRIZ","Briza spp.","BRIZ_NSS"
"Briza spp.","Z","RIV",NA,"BRIZ","Briza spp.","BRIZ_RIV"
"Briza spp.","Z","SEH",NA,"BRIZ","Briza spp.","BRIZ_SEH"
"Bromus spp.","Z","BBS",NA,"BROM","Bromus spp.","BROM_BBS"
"Bromus spp.","Z","MON",NA,"BROM","Bromus spp.","BROM_MON"
"Bromus spp.","Z","NSS",NA,"BROM","Bromus spp.","BROM_NSS"
"Bromus spp.","Z","RIV",NA,"BROM","Bromus spp.","BROM_RIV"
"Bromus spp.","Z","SEH",NA,"BROM","Bromus spp.","BROM_SEH"
"Bulbine spp.","A","BBS",NA,"BULI","Bulbine spp.","BULI_BBS"
"Bulbine spp.","A","MON",NA,"BULI","Bulbine spp.","BULI_MON"
"Bulbine spp.","A","NSS",NA,"BULI","Bulbine spp.","BULI_NSS"
"Bulbine spp.","B","RIV",NA,"BULI","Bulbine spp.","BULI_RIV"
"Bulbine spp.","A","SEH",NA,"BULI","Bulbine spp.","BULI_SEH"
"Bursaria spp.","B","NSS",NA,"BURS","Bursaria spp.","BURS_NSS"
"Caesia spp.","A","BBS",NA,"CAES","Caesia spp.","CAES_BBS"
"Caesia spp.","A","MON",NA,"CAES","Caesia spp.","CAES_MON"
"Caladenia spp.","A","BBS",NA,"CALA","Caladenia spp.","CALA_BBS"
"Caladenia spp.","A","NSS",NA,"CALA","Caladenia spp.","CALA_NSS"
"Caladenia spp.","A","SEH",NA,"CALA","Caladenia spp.","CALA_SEH"
"Calotis spp.","*","BBS",NA,"CALI","Calotis spp.","CALI_BBS"
"Calotis spp.","*","NSS",NA,"CALI","Calotis spp.","CALI_NSS"
"Calotis spp.","*","RIV",NA,"CALI","Calotis spp.","CALI_RIV"
"Calochilus spp.","A","NSS",NA,"CALO","Calochilus spp.","CALO_NSS"
"Carduus spp.","Y","MON",NA,"CARD","Carduus spp.","CARD_MON"
"Carex spp.","*","BBS",NA,"CARE","Carex spp.","CARE_BBS"
"Carex spp.","Z","MON","Exotic","CARE","Carex spp.","CARE_MON"
"Carex spp.","C","MON","Native","CARE","Carex spp.","CARE_MON"
"Carex spp.","*","MON",NA,"CARE","Carex spp.","CARE_MON"
"Carex spp.","C","NSS",NA,"CARE","Carex spp.","CARE_NSS"
"Carex spp.","C","SEH",NA,"CARE","Carex spp.","CARE_SEH"
"Cardamine spp.","*","MON",NA,"CARN","Cardamine spp.","CARN_MON"
"Carthamus spp.","Y","MON",NA,"CART","Carthamus spp.","CART_MON"
"Carthamus spp.","Y","NSS",NA,"CART","Carthamus spp.","CART_NSS"
"Carthamus spp.","Y","SEH",NA,"CART","Carthamus spp.","CART_SEH"
"Cassinia spp.","C","BBS",NA,"CASI","Cassinia spp.","CASI_BBS"
"Cassinia spp.","C","MON",NA,"CASI","Cassinia spp.","CASI_MON"
"Cassinia spp.","C","NSS",NA,"CASI","Cassinia spp.","CASI_NSS"
"Cassinia spp.","C","SEH",NA,"CASI","Cassinia spp.","CASI_SEH"
"Cassytha spp.","C","BBS",NA,"CASY","Cassytha spp.","CASY_BBS"
"Centaurium spp.","Z","MON",NA,"CENA","Centaurium spp.","CENA_MON"
"Centaurium spp.","Z","NSS",NA,"CENA","Centaurium spp.","CENA_NSS"
"Centaurium spp.","Z","SEH",NA,"CENA","Centaurium spp.","CENA_SEH"
"Cenchrus spp.","Y","SEH",NA,"CENC","Cenchrus spp.","CENC_SEH"
"Centella spp.","B","BBS",NA,"CENE","Centella spp.","CENE_BBS"
"Centella spp.","B","NSS",NA,"CENE","Centella spp.","CENE_NSS"
"Centella spp.","A","SEH",NA,"CENE","Centella spp.","CENE_SEH"
"Centipeda spp.","C","BBS",NA,"CENT","Centipeda spp.","CENT_BBS"
"Centipeda spp.","C","MON",NA,"CENT","Centipeda spp.","CENT_MON"
"Centipeda spp.","C","NSS",NA,"CENT","Centipeda spp.","CENT_NSS"
"Centipeda spp.","C","SEH",NA,"CENT","Centipeda spp.","CENT_SEH"
"Cerastium spp.","Z","MON",NA,"CERA","Cerastium spp.","CERA_MON"
"Cerastium spp.","Z","NSS",NA,"CERA","Cerastium spp.","CERA_NSS"
"Cerastium spp.","Z","RIV",NA,"CERA","Cerastium spp.","CERA_RIV"
"Cerastium spp.","Z","SEH",NA,"CERA","Cerastium spp.","CERA_SEH"
"Chamaesyce spp.","*","BBS",NA,"CHAM","Chamaesyce spp.","CHAM_BBS"
"Cheilanthes spp.","*","BBS",NA,"CHEI","Cheilanthes spp.","CHEI_BBS"
"Cheilanthes spp.","A","MON",NA,"CHEI","Cheilanthes spp.","CHEI_MON"
"Cheilanthes spp.","B","NSS",NA,"CHEI","Cheilanthes spp.","CHEI_NSS"
"Cheilanthes spp.","A","RIV",NA,"CHEI","Cheilanthes spp.","CHEI_RIV"
"Cheilanthes spp.","A","SEH",NA,"CHEI","Cheilanthes spp.","CHEI_SEH"
"Chenopodium spp.","*","BBS",NA,"CHEN","Chenopodium spp.","CHEN_BBS"
"Chenopodium spp.","*","MON",NA,"CHEN","Chenopodium spp.","CHEN_MON"
"Chenopodium spp.","*","NSS",NA,"CHEN","Chenopodium spp.","CHEN_NSS"
"Chenopodium spp.","*","RIV",NA,"CHEN","Chenopodium spp.","CHEN_RIV"
"Chenopodium spp.","*","SEH",NA,"CHEN","Chenopodium spp.","CHEN_SEH"
"Chloris spp.","*","BBS",NA,"CHLO","Chloris spp.","CHLO_BBS"
"Chloris spp.","*","RIV",NA,"CHLO","Chloris spp.","CHLO_RIV"
"Chrysocephalum spp.","*","BBS",NA,"CHRY","Chrysocephalum spp.","CHRY_BBS"
"Chrysocephalum spp.","A","MON",NA,"CHRY","Chrysocephalum spp.","CHRY_MON"
"Chrysocephalum spp.","A","NSS",NA,"CHRY","Chrysocephalum spp.","CHRY_NSS"
"Chrysocephalum spp.","A","SEH",NA,"CHRY","Chrysocephalum spp.","CHRY_SEH"
"Clematis spp.","A","MON",NA,"CLEM","Clematis spp.","CLEM_MON"
"Convolvulus spp.","*","BBS",NA,"CONV","Convolvulus spp.","CONV_BBS"
"Convolvulus spp.","*","RIV",NA,"CONV","Convolvulus spp.","CONV_RIV"
"Conyza spp.","Y","BBS",NA,"CONY","Conyza spp.","CONY_BBS"
"Conyza spp.","Y","MON",NA,"CONY","Conyza spp.","CONY_MON"
"Conyza spp.","Y","NSS",NA,"CONY","Conyza spp.","CONY_NSS"
"Conyza spp.","Z","RIV",NA,"CONY","Conyza spp.","CONY_RIV"
"Conyza spp.","Y","SEH",NA,"CONY","Conyza spp.","CONY_SEH"
"Cotoneaster spp.","Y","MON",NA,"COTO","Cotoneaster spp.","COTO_MON"
"Cotoneaster spp.","Y","NSS",NA,"COTO","Cotoneaster spp.","COTO_NSS"
"Cotoneaster spp.","Y","SEH",NA,"COTO","Cotoneaster spp.","COTO_SEH"
"Craspedia spp.","A","BBS",NA,"CRAP","Craspedia spp.","CRAP_BBS"
"Craspedia spp.","A","MON",NA,"CRAP","Craspedia spp.","CRAP_MON"
"Craspedia spp.","A","NSS",NA,"CRAP","Craspedia spp.","CRAP_NSS"
"Craspedia spp.","A","RIV",NA,"CRAP","Craspedia spp.","CRAP_RIV"
"Craspedia spp.","A","SEH",NA,"CRAP","Craspedia spp.","CRAP_SEH"
"Crassula spp.","C","BBS",NA,"CRAS","Crassula spp.","CRAS_BBS"
"Crassula spp.","C","MON",NA,"CRAS","Crassula spp.","CRAS_MON"
"Crassula spp.","C","NSS",NA,"CRAS","Crassula spp.","CRAS_NSS"
"Crassula spp.","C","RIV",NA,"CRAS","Crassula spp.","CRAS_RIV"
"Crassula spp.","C","SEH",NA,"CRAS","Crassula spp.","CRAS_SEH"
"Crepis spp.","Y","MON",NA,"CREP","Crepis spp.","CREP_MON"
"Crepis spp.","Y","NSS",NA,"CREP","Crepis spp.","CREP_NSS"
"Crepis spp.","Z","RIV",NA,"CREP","Crepis spp.","CREP_RIV"
"Crepis spp.","Y","SEH",NA,"CREP","Crepis spp.","CREP_SEH"
"Caryophyllaceae indeterminate","*","SEH",NA,"CRYPC","Caryophyllaceae indeterminate","CRYPC_SEH"
"Cullen spp.","A","MON",NA,"CULL","Cullen spp.","CULL_MON"
"Cullen spp.","A","NSS",NA,"CULL","Cullen spp.","CULL_NSS"
"Cymbonotus spp.","C","MON",NA,"CYMN","Cymbonotus spp.","CYMN_MON"
"Cymbonotus spp.","C","NSS",NA,"CYMN","Cymbonotus spp.","CYMN_NSS"
"Cymbonotus spp.","B","SEH",NA,"CYMN","Cymbonotus spp.","CYMN_SEH"
"Cynoglossum spp.","B","BBS",NA,"CYNG","Cynoglossum spp.","CYNG_BBS"
